"","X","Y","phase","predictions_gp","predictions_lin","lower_bound_gp","upper_bound_gp","stock","stock_type"
"360",360,0.201580118125336,"train",NA,NA,NA,NA,"PSA","real estate"
"361",361,0.20388126102631,"train",NA,NA,NA,NA,"PSA","real estate"
"362",362,0.200046022858019,"train",NA,NA,NA,NA,"PSA","real estate"
"363",363,0.209480708752014,"train",NA,NA,NA,NA,"PSA","real estate"
"364",364,0.207102861087674,"train",NA,NA,NA,NA,"PSA","real estate"
"365",365,0.208943775408453,"train",NA,NA,NA,NA,"PSA","real estate"
"366",366,0.215540385057912,"train",NA,NA,NA,NA,"PSA","real estate"
"367",367,0.22436143284498,"train",NA,NA,NA,NA,"PSA","real estate"
"368",368,0.21300912786684,"train",NA,NA,NA,NA,"PSA","real estate"
"369",369,0.226969394799417,"train",NA,NA,NA,NA,"PSA","real estate"
"370",370,0.219529032752934,"train",NA,NA,NA,NA,"PSA","real estate"
"371",371,0.225205185242003,"train",NA,NA,NA,NA,"PSA","real estate"
"372",372,0.197207946613485,"train",NA,NA,NA,NA,"PSA","real estate"
"373",373,0.205875584873821,"train",NA,NA,NA,NA,"PSA","real estate"
"374",374,0.205875584873821,"train",NA,NA,NA,NA,"PSA","real estate"
"375",375,0.19344941320856,"train",NA,NA,NA,NA,"PSA","real estate"
"376",376,0.206335813454016,"train",NA,NA,NA,NA,"PSA","real estate"
"377",377,0.202423870522359,"train",NA,NA,NA,NA,"PSA","real estate"
"378",378,0.210324461149037,"train",NA,NA,NA,NA,"PSA","real estate"
"379",379,0.213239242156938,"train",NA,NA,NA,NA,"PSA","real estate"
"380",380,0.214313108844059,"train",NA,NA,NA,NA,"PSA","real estate"
"381",381,0.228733604356831,"train",NA,NA,NA,NA,"PSA","real estate"
"382",382,0.22673928050932,"train",NA,NA,NA,NA,"PSA","real estate"
"383",383,0.223287566157858,"train",NA,NA,NA,NA,"PSA","real estate"
"384",384,0.228733604356831,"train",NA,NA,NA,NA,"PSA","real estate"
"385",385,0.234486461609266,"train",NA,NA,NA,NA,"PSA","real estate"
"386",386,0.240392728388433,"train",NA,NA,NA,NA,"PSA","real estate"
"387",387,0.236097261639948,"train",NA,NA,NA,NA,"PSA","real estate"
"388",388,0.222750632814298,"train",NA,NA,NA,NA,"PSA","real estate"
"389",389,0.215463680294546,"train",NA,NA,NA,NA,"PSA","real estate"
"390",390,0.212088670706451,"train",NA,NA,NA,NA,"PSA","real estate"
"391",391,0.214543223134157,"train",NA,NA,NA,NA,"PSA","real estate"
"392",392,0.214389813607425,"train",NA,NA,NA,NA,"PSA","real estate"
"393",393,0.224591547135077,"train",NA,NA,NA,NA,"PSA","real estate"
"394",394,0.225512004295467,"train",NA,NA,NA,NA,"PSA","real estate"
"395",395,0.226432461455856,"train",NA,NA,NA,NA,"PSA","real estate"
"396",396,0.217534708905423,"train",NA,NA,NA,NA,"PSA","real estate"
"397",397,0.235790442586485,"train",NA,NA,NA,NA,"PSA","real estate"
"398",398,0.230804632967707,"train",NA,NA,NA,NA,"PSA","real estate"
"399",399,0.224975070951906,"train",NA,NA,NA,NA,"PSA","real estate"
"400",400,0.204801718186699,"train",NA,NA,NA,NA,"PSA","real estate"
"401",401,0.193909641788755,"train",NA,NA,NA,NA,"PSA","real estate"
"402",402,0.154790212472195,"train",NA,NA,NA,NA,"PSA","real estate"
"403",403,0.156247602976145,"train",NA,NA,NA,NA,"PSA","real estate"
"404",404,0.163151031679067,"train",NA,NA,NA,NA,"PSA","real estate"
"405",405,0.158702155403851,"train",NA,NA,NA,NA,"PSA","real estate"
"406",406,0.147426555189077,"train",NA,NA,NA,NA,"PSA","real estate"
"407",407,0.146199278975224,"train",NA,NA,NA,NA,"PSA","real estate"
"408",408,0.135383907340646,"train",NA,NA,NA,NA,"PSA","real estate"
"409",409,0.131548669172356,"train",NA,NA,NA,NA,"PSA","real estate"
"410",410,0.132085602515916,"train",NA,NA,NA,NA,"PSA","real estate"
"411",411,0.135000383523817,"train",NA,NA,NA,NA,"PSA","real estate"
"412",412,0.146429393265322,"train",NA,NA,NA,NA,"PSA","real estate"
"413",413,0.153562936258342,"train",NA,NA,NA,NA,"PSA","real estate"
"414",414,0.152949298151415,"train",NA,NA,NA,NA,"PSA","real estate"
"415",415,0.152335660044489,"train",NA,NA,NA,NA,"PSA","real estate"
"416",416,0.153332821968244,"train",NA,NA,NA,NA,"PSA","real estate"
"417",417,0.166449336503797,"train",NA,NA,NA,NA,"PSA","real estate"
"418",418,0.160773184014727,"train",NA,NA,NA,NA,"PSA","real estate"
"419",419,0.150724860013807,"train",NA,NA,NA,NA,"PSA","real estate"
"420",420,0.180026079619544,"train",NA,NA,NA,NA,"PSA","real estate"
"421",421,0.180946536779934,"train",NA,NA,NA,NA,"PSA","real estate"
"422",422,0.173429469970085,"train",NA,NA,NA,NA,"PSA","real estate"
"423",423,0.171895374702769,"train",NA,NA,NA,NA,"PSA","real estate"
"424",424,0.190994860780855,"train",NA,NA,NA,NA,"PSA","real estate"
"425",425,0.1839380225512,"train",NA,NA,NA,NA,"PSA","real estate"
"426",426,0.184091432077932,"train",NA,NA,NA,NA,"PSA","real estate"
"427",427,0.196517603743193,"train",NA,NA,NA,NA,"PSA","real estate"
"428",428,0.209020480171819,"train",NA,NA,NA,NA,"PSA","real estate"
"429",429,0.225435299532101,"train",NA,NA,NA,NA,"PSA","real estate"
"430",430,0.232492137761755,"train",NA,NA,NA,NA,"PSA","real estate"
"431",431,0.236404080693411,"train",NA,NA,NA,NA,"PSA","real estate"
"432",432,0.230651223440976,"train",NA,NA,NA,NA,"PSA","real estate"
"433",433,0.254276290557644,"train",NA,NA,NA,NA,"PSA","real estate"
"434",434,0.259568919229884,"train",NA,NA,NA,NA,"PSA","real estate"
"435",435,0.254506404847741,"train",NA,NA,NA,NA,"PSA","real estate"
"436",436,0.307279282043415,"train",NA,NA,NA,NA,"PSA","real estate"
"437",437,0.294853110378155,"train",NA,NA,NA,NA,"PSA","real estate"
"438",438,0.311958272608729,"train",NA,NA,NA,NA,"PSA","real estate"
"439",439,0.312571910715655,"train",NA,NA,NA,NA,"PSA","real estate"
"440",440,0.315640101250288,"train",NA,NA,NA,NA,"PSA","real estate"
"441",441,0.311958272608729,"train",NA,NA,NA,NA,"PSA","real estate"
"442",442,0.309810539234486,"train",NA,NA,NA,NA,"PSA","real estate"
"443",443,0.323847510930429,"train",NA,NA,NA,NA,"PSA","real estate"
"444",444,0.317941244151262,"train",NA,NA,NA,NA,"PSA","real estate"
"445",445,0.307279282043415,"train",NA,NA,NA,NA,"PSA","real estate"
"446",446,0.315563396486922,"train",NA,NA,NA,NA,"PSA","real estate"
"447",447,0.304671320088978,"train",NA,NA,NA,NA,"PSA","real estate"
"448",448,0.309120196364194,"train",NA,NA,NA,NA,"PSA","real estate"
"449",449,0.311114520211705,"train",NA,NA,NA,NA,"PSA","real estate"
"450",450,0.291631510316791,"train",NA,NA,NA,NA,"PSA","real estate"
"451",451,0.292091738896985,"train",NA,NA,NA,NA,"PSA","real estate"
"452",452,0.303597453401856,"train",NA,NA,NA,NA,"PSA","real estate"
"453",453,0.301296310500882,"train",NA,NA,NA,NA,"PSA","real estate"
"454",454,0.30298381529493,"train",NA,NA,NA,NA,"PSA","real estate"
"455",455,0.312418501188924,"train",NA,NA,NA,NA,"PSA","real estate"
"456",456,0.320088977525504,"train",NA,NA,NA,NA,"PSA","real estate"
"457",457,0.309580424944389,"train",NA,NA,NA,NA,"PSA","real estate"
"458",458,0.307432691570146,"train",NA,NA,NA,NA,"PSA","real estate"
"459",459,0.308583263020634,"train",NA,NA,NA,NA,"PSA","real estate"
"460",460,0.303750862928588,"train",NA,NA,NA,NA,"PSA","real estate"
"461",461,0.296540615172202,"train",NA,NA,NA,NA,"PSA","real estate"
"462",462,0.303980977218685,"train",NA,NA,NA,NA,"PSA","real estate"
"463",463,0.306895758226586,"train",NA,NA,NA,NA,"PSA","real estate"
"464",464,0.304978139142441,"train",NA,NA,NA,NA,"PSA","real estate"
"465",465,0.29585027230191,"train",NA,NA,NA,NA,"PSA","real estate"
"466",466,0.277978062437677,"train",NA,NA,NA,NA,"PSA","real estate"
"467",467,0.262100176420956,"train",NA,NA,NA,NA,"PSA","real estate"
"468",468,0.252742195290327,"train",NA,NA,NA,NA,"PSA","real estate"
"469",469,0.283577510163381,"train",NA,NA,NA,NA,"PSA","real estate"
"470",470,0.302523586714735,"train",NA,NA,NA,NA,"PSA","real estate"
"471",471,0.299532100943468,"train",NA,NA,NA,NA,"PSA","real estate"
"472",472,0.326762291938329,"train",NA,NA,NA,NA,"PSA","real estate"
"473",473,0.327606044335353,"train",NA,NA,NA,NA,"PSA","real estate"
"474",474,0.318554882258188,"train",NA,NA,NA,NA,"PSA","real estate"
"475",475,0.322620234716576,"train",NA,NA,NA,NA,"PSA","real estate"
"476",476,0.333282196824423,"train",NA,NA,NA,NA,"PSA","real estate"
"477",477,0.327682749098719,"train",NA,NA,NA,NA,"PSA","real estate"
"478",478,0.298765053309811,"train",NA,NA,NA,NA,"PSA","real estate"
"479",479,0.317020786990872,"train",NA,NA,NA,NA,"PSA","real estate"
"480",480,0.323770806167063,"train",NA,NA,NA,NA,"PSA","real estate"
"481",481,0.348393035207486,"train",NA,NA,NA,NA,"PSA","real estate"
"482",482,0.378461302446882,"train",NA,NA,NA,NA,"PSA","real estate"
"483",483,0.398864769502186,"train",NA,NA,NA,NA,"PSA","real estate"
"484",484,0.403467055304134,"train",NA,NA,NA,NA,"PSA","real estate"
"485",485,0.400782388586331,"train",NA,NA,NA,NA,"PSA","real estate"
"486",486,0.406688655365498,"train",NA,NA,NA,NA,"PSA","real estate"
"487",487,0.40592160773184,"train",NA,NA,NA,NA,"PSA","real estate"
"488",488,0.41067730306052,"train",NA,NA,NA,NA,"PSA","real estate"
"489",489,0.432231341566311,"train",NA,NA,NA,NA,"PSA","real estate"
"490",490,0.434762598757383,"train",NA,NA,NA,NA,"PSA","real estate"
"491",491,0.422719950908951,"train",NA,NA,NA,NA,"PSA","real estate"
"492",492,0.455012656285955,"train",NA,NA,NA,NA,"PSA","real estate"
"493",493,0.436066579734602,"train",NA,NA,NA,NA,"PSA","real estate"
"494",494,0.448646160926593,"train",NA,NA,NA,NA,"PSA","real estate"
"495",495,0.450793894300836,"train",NA,NA,NA,NA,"PSA","real estate"
"496",496,0.436143284497967,"train",NA,NA,NA,NA,"PSA","real estate"
"497",497,0.447112065659277,"train",NA,NA,NA,NA,"PSA","real estate"
"498",498,0.421415969931733,"train",NA,NA,NA,NA,"PSA","real estate"
"499",499,0.428396103398021,"train",NA,NA,NA,NA,"PSA","real estate"
"500",500,0.438214313108844,"train",NA,NA,NA,NA,"PSA","real estate"
"501",501,0.435376236864309,"train",NA,NA,NA,NA,"PSA","real estate"
"502",502,0.466825189844289,"train",NA,NA,NA,NA,"PSA","real estate"
"503",503,0.44925979903352,"train",NA,NA,NA,NA,"PSA","real estate"
"504",504,0.434916008284114,"train",NA,NA,NA,NA,"PSA","real estate"
"505",505,0.443200122727621,"train",NA,NA,NA,NA,"PSA","real estate"
"506",506,0.436680217841528,"train",NA,NA,NA,NA,"PSA","real estate"
"507",507,0.444043875124645,"train",NA,NA,NA,NA,"PSA","real estate"
"508",508,0.43499271304748,"train",NA,NA,NA,NA,"PSA","real estate"
"509",509,0.438981360742502,"train",NA,NA,NA,NA,"PSA","real estate"
"510",510,0.4392114750326,"train",NA,NA,NA,NA,"PSA","real estate"
"511",511,0.405691493441743,"train",NA,NA,NA,NA,"PSA","real estate"
"512",512,0.41635345554959,"train",NA,NA,NA,NA,"PSA","real estate"
"513",513,0.422719950908951,"train",NA,NA,NA,NA,"PSA","real estate"
"514",514,0.403467055304134,"train",NA,NA,NA,NA,"PSA","real estate"
"515",515,0.401779550510087,"train",NA,NA,NA,NA,"PSA","real estate"
"516",516,0.390120426478484,"train",NA,NA,NA,NA,"PSA","real estate"
"517",517,0.393648845593311,"train",NA,NA,NA,NA,"PSA","real estate"
"518",518,0.396180102784383,"train",NA,NA,NA,NA,"PSA","real estate"
"519",519,0.391347702692337,"train",NA,NA,NA,NA,"PSA","real estate"
"520",520,0.378001073866687,"train",NA,NA,NA,NA,"PSA","real estate"
"521",521,0.381222673928051,"train",NA,NA,NA,NA,"PSA","real estate"
"522",522,0.324077625220526,"train",NA,NA,NA,NA,"PSA","real estate"
"523",523,0.322620234716576,"train",NA,NA,NA,NA,"PSA","real estate"
"524",524,0.312571910715655,"train",NA,NA,NA,NA,"PSA","real estate"
"525",525,0.306512234409757,"train",NA,NA,NA,NA,"PSA","real estate"
"526",526,0.324691263327453,"train",NA,NA,NA,NA,"PSA","real estate"
"527",527,0.329293549129401,"train",NA,NA,NA,NA,"PSA","real estate"
"528",528,0.344174273222367,"train",NA,NA,NA,NA,"PSA","real estate"
"529",529,0.33972539694715,"train",NA,NA,NA,NA,"PSA","real estate"
"530",530,0.366878883178645,"train",NA,NA,NA,NA,"PSA","real estate"
"531",531,0.370790826110302,"train",NA,NA,NA,NA,"PSA","real estate"
"532",532,0.408222750632814,"train",NA,NA,NA,NA,"PSA","real estate"
"533",533,0.426938712894071,"train",NA,NA,NA,NA,"PSA","real estate"
"534",534,0.410217074480325,"train",NA,NA,NA,NA,"PSA","real estate"
"535",535,0.390657359822045,"train",NA,NA,NA,NA,"PSA","real estate"
"536",536,0.3887397407379,"train",NA,NA,NA,NA,"PSA","real estate"
"537",537,0.395643169440822,"train",NA,NA,NA,NA,"PSA","real estate"
"538",538,0.408759683976375,"train",NA,NA,NA,NA,"PSA","real estate"
"539",539,0.393035207486385,"train",NA,NA,NA,NA,"PSA","real estate"
"540",540,0.383907340645854,"train",NA,NA,NA,NA,"PSA","real estate"
"541",541,0.394339188463604,"train",NA,NA,NA,NA,"PSA","real estate"
"542",542,0.410140369716959,"train",NA,NA,NA,NA,"PSA","real estate"
"543",543,0.392344864616093,"train",NA,NA,NA,NA,"PSA","real estate"
"544",544,0.391961340799264,"train",NA,NA,NA,NA,"PSA","real estate"
"545",545,0.369947073713278,"train",NA,NA,NA,NA,"PSA","real estate"
"546",546,0.366572064125182,"train",NA,NA,NA,NA,"PSA","real estate"
"547",547,0.349390197131242,"train",NA,NA,NA,NA,"PSA","real estate"
"548",548,0.354145892459922,"train",NA,NA,NA,NA,"PSA","real estate"
"549",549,0.345554958962952,"train",NA,NA,NA,NA,"PSA","real estate"
"550",550,0.350617473345095,"train",NA,NA,NA,NA,"PSA","real estate"
"551",551,0.338804939786761,"train",NA,NA,NA,NA,"PSA","real estate"
"552",552,0.350464063818363,"train",NA,NA,NA,NA,"PSA","real estate"
"553",553,0.350847587635192,"train",NA,NA,NA,NA,"PSA","real estate"
"554",554,0.359822044948991,"train",NA,NA,NA,NA,"PSA","real estate"
"555",555,0.361586254506405,"train",NA,NA,NA,NA,"PSA","real estate"
"556",556,0.36588172125489,"train",NA,NA,NA,NA,"PSA","real estate"
"557",557,0.362660121193526,"train",NA,NA,NA,NA,"PSA","real estate"
"558",558,0.357520902048017,"train",NA,NA,NA,NA,"PSA","real estate"
"559",559,0.32729922528189,"train",NA,NA,NA,NA,"PSA","real estate"
"560",560,0.322236710899747,"train",NA,NA,NA,NA,"PSA","real estate"
"561",561,0.339265168366956,"train",NA,NA,NA,NA,"PSA","real estate"
"562",562,0.347089054230268,"train",NA,NA,NA,NA,"PSA","real estate"
"563",563,0.319475339418578,"train",NA,NA,NA,NA,"PSA","real estate"
"564",564,0.318017948914628,"train",NA,NA,NA,NA,"PSA","real estate"
"565",565,0.352151568612411,"train",NA,NA,NA,NA,"PSA","real estate"
"566",566,0.388356216921071,"train",NA,NA,NA,NA,"PSA","real estate"
"567",567,0.370177188003375,"train",NA,NA,NA,NA,"PSA","real estate"
"568",568,0.385748254966633,"train",NA,NA,NA,NA,"PSA","real estate"
"569",569,0.363043645010355,"train",NA,NA,NA,NA,"PSA","real estate"
"570",570,0.394876121807164,"train",NA,NA,NA,NA,"PSA","real estate"
"571",571,0.415509703152566,"train",NA,NA,NA,NA,"PSA","real estate"
"572",572,0.410984122113983,"train",NA,NA,NA,NA,"PSA","real estate"
"573",573,0.393111912249751,"train",NA,NA,NA,NA,"PSA","real estate"
"574",574,0.38544143591317,"train",NA,NA,NA,NA,"PSA","real estate"
"575",575,0.375469816675616,"train",NA,NA,NA,NA,"PSA","real estate"
"576",576,0.377310730996395,"train",NA,NA,NA,NA,"PSA","real estate"
"577",577,0.367722635575669,"train",NA,NA,NA,NA,"PSA","real estate"
"578",578,0.385671550203268,"train",NA,NA,NA,NA,"PSA","real estate"
"579",579,0.380609035821125,"train",NA,NA,NA,NA,"PSA","real estate"
"580",580,0.365421492674695,"train",NA,NA,NA,NA,"PSA","real estate"
"581",581,0.386745416890389,"train",NA,NA,NA,NA,"PSA","real estate"
"582",582,0.377847664339956,"train",NA,NA,NA,NA,"PSA","real estate"
"583",583,0.361432844979673,"train",NA,NA,NA,NA,"PSA","real estate"
"584",584,0.351231111452021,"train",NA,NA,NA,NA,"PSA","real estate"
"585",585,0.324461149037355,"train",NA,NA,NA,NA,"PSA","real estate"
"586",586,0.314796348853264,"train",NA,NA,NA,NA,"PSA","real estate"
"587",587,0.307125872516683,"train",NA,NA,NA,NA,"PSA","real estate"
"588",588,0.317020786990872,"train",NA,NA,NA,NA,"PSA","real estate"
"589",589,0.314259415509703,"train",NA,NA,NA,NA,"PSA","real estate"
"590",590,0.313108844059216,"train",NA,NA,NA,NA,"PSA","real estate"
"591",591,0.304517910562246,"train",NA,NA,NA,NA,"PSA","real estate"
"592",592,0.32016568228887,"train",NA,NA,NA,NA,"PSA","real estate"
"593",593,0.329600368182864,"train",NA,NA,NA,NA,"PSA","real estate"
"594",594,0.357137378231188,"train",NA,NA,NA,NA,"PSA","real estate"
"595",595,0.346091892306512,"train",NA,NA,NA,NA,"PSA","real estate"
"596",596,0.325535015724477,"train",NA,NA,NA,NA,"PSA","real estate"
"597",597,0.312802025005753,"train",NA,NA,NA,NA,"PSA","real estate"
"598",598,0.299608805706834,"train",NA,NA,NA,NA,"PSA","real estate"
"599",599,0.289330367415817,"train",NA,NA,NA,NA,"PSA","real estate"
"600",600,0.303367339111759,"train",NA,NA,NA,NA,"PSA","real estate"
"601",601,0.284421262560405,"train",NA,NA,NA,NA,"PSA","real estate"
"602",602,0.295083224668252,"train",NA,NA,NA,NA,"PSA","real estate"
"603",603,0.315793510777019,"train",NA,NA,NA,NA,"PSA","real estate"
"604",604,0.317097491754238,"train",NA,NA,NA,NA,"PSA","real estate"
"605",605,0.32584183477794,"train",NA,NA,NA,NA,"PSA","real estate"
"606",606,0.358824883025236,"train",NA,NA,NA,NA,"PSA","real estate"
"607",607,0.363427168827184,"train",NA,NA,NA,NA,"PSA","real estate"
"608",608,0.366878883178645,"train",NA,NA,NA,NA,"PSA","real estate"
"609",609,0.385288026386439,"train",NA,NA,NA,NA,"PSA","real estate"
"610",610,0.389660197898289,"train",NA,NA,NA,NA,"PSA","real estate"
"611",611,0.397177264708138,"train",NA,NA,NA,NA,"PSA","real estate"
"612",612,0.40538467438828,"train",NA,NA,NA,NA,"PSA","real estate"
"613",613,0.416430160312955,"train",NA,NA,NA,NA,"PSA","real estate"
"614",614,0.402700007670476,"train",NA,NA,NA,NA,"PSA","real estate"
"615",615,0.416046636496126,"train",NA,NA,NA,NA,"PSA","real estate"
"616",616,0.421339265168367,"train",NA,NA,NA,NA,"PSA","real estate"
"617",617,0.42640177955051,"train",NA,NA,NA,NA,"PSA","real estate"
"618",618,0.423410293779244,"train",NA,NA,NA,NA,"PSA","real estate"
"619",619,0.429776789138606,"train",NA,NA,NA,NA,"PSA","real estate"
"620",620,0.43737056071182,"train",NA,NA,NA,NA,"PSA","real estate"
"621",621,0.441129094116745,"train",NA,NA,NA,NA,"PSA","real estate"
"622",622,0.437447265475186,"train",NA,NA,NA,NA,"PSA","real estate"
"623",623,0.438137608345478,"train",NA,NA,NA,NA,"PSA","real estate"
"624",624,0.454705837232492,"train",NA,NA,NA,NA,"PSA","real estate"
"625",625,0.45731379918693,"train",NA,NA,NA,NA,"PSA","real estate"
"626",626,0.456239932499808,"train",NA,NA,NA,NA,"PSA","real estate"
"627",627,0.458157551583953,"train",NA,NA,NA,NA,"PSA","real estate"
"628",628,0.472424637569993,"train",NA,NA,NA,NA,"PSA","real estate"
"629",629,0.482549666334279,"train",NA,NA,NA,NA,"PSA","real estate"
"630",630,0.47211781851653,"train",NA,NA,NA,NA,"PSA","real estate"
"631",631,0.484774104471888,"train",NA,NA,NA,NA,"PSA","real estate"
"632",632,0.495742885633198,"train",NA,NA,NA,NA,"PSA","real estate"
"633",633,0.511237247833091,"train",NA,NA,NA,NA,"PSA","real estate"
"634",634,0.520288409910255,"train",NA,NA,NA,NA,"PSA","real estate"
"635",635,0.532714581575516,"train",NA,NA,NA,NA,"PSA","real estate"
"636",636,0.544220296080387,"train",NA,NA,NA,NA,"PSA","real estate"
"637",637,0.544297000843753,"train",NA,NA,NA,NA,"PSA","real estate"
"638",638,0.532407762522053,"train",NA,NA,NA,NA,"PSA","real estate"
"639",639,0.510930428779627,"train",NA,NA,NA,NA,"PSA","real estate"
"640",640,0.431924522512848,"train",NA,NA,NA,NA,"PSA","real estate"
"641",641,0.391654521745801,"train",NA,NA,NA,NA,"PSA","real estate"
"642",642,0.439518294086063,"train",NA,NA,NA,NA,"PSA","real estate"
"643",643,0.476413285265015,"train",NA,NA,NA,NA,"PSA","real estate"
"644",644,0.462222904042341,"train",NA,NA,NA,NA,"PSA","real estate"
"645",645,0.424714274756463,"train",NA,NA,NA,NA,"PSA","real estate"
"646",646,0.407302293472425,"train",NA,NA,NA,NA,"PSA","real estate"
"647",647,0.432998389199969,"train",NA,NA,NA,NA,"PSA","real estate"
"648",648,0.439901817902892,"train",NA,NA,NA,NA,"PSA","real estate"
"649",649,0.411521055457544,"train",NA,NA,NA,NA,"PSA","real estate"
"650",650,0.444734217994938,"train",NA,NA,NA,NA,"PSA","real estate"
"651",651,0.416813684129785,"train",NA,NA,NA,NA,"PSA","real estate"
"652",652,0.416583569839687,"train",NA,NA,NA,NA,"PSA","real estate"
"653",653,0.431771112986116,"train",NA,NA,NA,NA,"PSA","real estate"
"654",654,0.42785917005446,"train",NA,NA,NA,NA,"PSA","real estate"
"655",655,0.445041037048401,"train",NA,NA,NA,NA,"PSA","real estate"
"656",656,0.456930275370101,"train",NA,NA,NA,NA,"PSA","real estate"
"657",657,0.471810999463067,"train",NA,NA,NA,NA,"PSA","real estate"
"658",658,0.468435989874971,"train",NA,NA,NA,NA,"PSA","real estate"
"659",659,0.487995704533252,"train",NA,NA,NA,NA,"PSA","real estate"
"660",660,0.470507018485848,"train",NA,NA,NA,NA,"PSA","real estate"
"661",661,0.479404771036281,"train",NA,NA,NA,NA,"PSA","real estate"
"662",662,0.458387665874051,"train",NA,NA,NA,NA,"PSA","real estate"
"663",663,0.486001380685741,"train",NA,NA,NA,NA,"PSA","real estate"
"664",664,0.469970085142287,"train",NA,NA,NA,NA,"PSA","real estate"
"665",665,0.486001380685741,"train",NA,NA,NA,NA,"PSA","real estate"
"666",666,0.504180409603436,"train",NA,NA,NA,NA,"PSA","real estate"
"667",667,0.521975914704303,"train",NA,NA,NA,NA,"PSA","real estate"
"668",668,0.539311191224975,"train",NA,NA,NA,NA,"PSA","real estate"
"669",669,0.569226048937639,"train",NA,NA,NA,NA,"PSA","real estate"
"670",670,0.546521438981361,"train",NA,NA,NA,NA,"PSA","real estate"
"671",671,0.546061210401166,"train",NA,NA,NA,NA,"PSA","real estate"
"672",672,0.558870905883255,"train",NA,NA,NA,NA,"PSA","real estate"
"673",673,0.546751553271458,"train",NA,NA,NA,NA,"PSA","real estate"
"674",674,0.562782848814912,"train",NA,NA,NA,NA,"PSA","real estate"
"675",675,0.545831096111069,"train",NA,NA,NA,NA,"PSA","real estate"
"676",676,0.545754391347703,"train",NA,NA,NA,NA,"PSA","real estate"
"677",677,0.565083991715886,"train",NA,NA,NA,NA,"PSA","real estate"
"678",678,0.578430620541536,"train",NA,NA,NA,NA,"PSA","real estate"
"679",679,0.613791516453172,"train",NA,NA,NA,NA,"PSA","real estate"
"680",680,0.6231494975838,"train",NA,NA,NA,NA,"PSA","real estate"
"681",681,0.625373935721408,"train",NA,NA,NA,NA,"PSA","real estate"
"682",682,0.645317174196518,"train",NA,NA,NA,NA,"PSA","real estate"
"683",683,0.644320012272762,"train",NA,NA,NA,NA,"PSA","real estate"
"684",684,0.649766050471735,"train",NA,NA,NA,NA,"PSA","real estate"
"685",685,0.667638260335967,"train",NA,NA,NA,NA,"PSA","real estate"
"686",686,0.657359822044949,"train",NA,NA,NA,NA,"PSA","real estate"
"687",687,0.636649535936182,"train",NA,NA,NA,NA,"PSA","real estate"
"688",688,0.640945002684667,"train",NA,NA,NA,NA,"PSA","real estate"
"689",689,0.685433765436834,"train",NA,NA,NA,NA,"PSA","real estate"
"690",690,0.673161003298305,"train",NA,NA,NA,NA,"PSA","real estate"
"691",691,0.657743345861778,"train",NA,NA,NA,NA,"PSA","real estate"
"692",692,0.661195060213239,"train",NA,NA,NA,NA,"PSA","real estate"
"693",693,0.623226202347166,"train",NA,NA,NA,NA,"PSA","real estate"
"694",694,0.622919383293703,"train",NA,NA,NA,NA,"PSA","real estate"
"695",695,0.640254659814375,"train",NA,NA,NA,NA,"PSA","real estate"
"696",696,0.636189307355987,"train",NA,NA,NA,NA,"PSA","real estate"
"697",697,0.633044412057989,"train",NA,NA,NA,NA,"PSA","real estate"
"698",698,0.616399478407609,"train",NA,NA,NA,NA,"PSA","real estate"
"699",699,0.639947840760911,"train",NA,NA,NA,NA,"PSA","real estate"
"700",700,0.655902431540999,"train",NA,NA,NA,NA,"PSA","real estate"
"701",701,0.666027460305285,"train",NA,NA,NA,NA,"PSA","real estate"
"702",702,0.678146812917082,"train",NA,NA,NA,NA,"PSA","real estate"
"703",703,0.696325841834778,"train",NA,NA,NA,NA,"PSA","real estate"
"704",704,0.699087213315947,"train",NA,NA,NA,NA,"PSA","real estate"
"705",705,0.705146889621846,"train",NA,NA,NA,NA,"PSA","real estate"
"706",706,0.716729308890082,"train",NA,NA,NA,NA,"PSA","real estate"
"707",707,0.72792820434149,"train",NA,NA,NA,NA,"PSA","real estate"
"708",708,0.72225205185242,"train",NA,NA,NA,NA,"PSA","real estate"
"709",709,0.745647004678991,"train",NA,NA,NA,NA,"PSA","real estate"
"710",710,0.722942394722712,"train",NA,NA,NA,NA,"PSA","real estate"
"711",711,0.697476413285265,"train",NA,NA,NA,NA,"PSA","real estate"
"712",712,0.736365728311728,"train",NA,NA,NA,NA,"PSA","real estate"
"713",713,0.745953823732454,"train",NA,NA,NA,NA,"PSA","real estate"
"714",714,0.769348776559024,"train",NA,NA,NA,NA,"PSA","real estate"
"715",715,0.742962337961187,"train",NA,NA,NA,NA,"PSA","real estate"
"716",716,0.728695251975148,"train",NA,NA,NA,NA,"PSA","real estate"
"717",717,0.736902661655289,"train",NA,NA,NA,NA,"PSA","real estate"
"718",718,0.791516453171742,"train",NA,NA,NA,NA,"PSA","real estate"
"719",719,0.774027767124339,"train",NA,NA,NA,NA,"PSA","real estate"
"720",720,0.797269310424177,"train",NA,NA,NA,NA,"PSA","real estate"
"721",721,0.779780624376774,"train",NA,NA,NA,NA,"PSA","real estate"
"722",722,0.788831786453939,"train",NA,NA,NA,NA,"PSA","real estate"
"723",723,0.803405691493442,"train",NA,NA,NA,NA,"PSA","real estate"
"724",724,0.786914167369794,"train",NA,NA,NA,NA,"PSA","real estate"
"725",725,0.787988034056915,"train",NA,NA,NA,NA,"PSA","real estate"
"726",726,0.785073253049014,"train",NA,NA,NA,NA,"PSA","real estate"
